                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                0.86846,                 1.5085,                0.92056,                0.48988,                0.52175,                0.50694,                0.38598,                0.89917,                 1.4066,                  0.985,             4.8693e-05,             4.8693e-05,             4.8693e-05
                     70,                0.86571,                 1.5107,                0.92562,                0.49315,                0.51346,                0.50526,                0.38802,                0.89419,                 1.4001,                0.98866,             4.7218e-05,             4.7218e-05,             4.7218e-05
                     71,                0.86959,                 1.5184,                 0.9258,                0.45771,                0.51032,                0.47983,                0.36795,                0.90313,                 1.4787,                0.99008,             4.5743e-05,             4.5743e-05,             4.5743e-05
                     72,                0.86685,                 1.4854,                 0.9218,                0.45681,                0.50768,                0.48287,                  0.368,                0.91124,                 1.4762,                0.99566,             4.4268e-05,             4.4268e-05,             4.4268e-05
                     73,                0.86594,                 1.5236,                0.92646,                0.45889,                 0.5376,                0.50429,                  0.386,                0.89328,                 1.3763,                0.98318,             4.2793e-05,             4.2793e-05,             4.2793e-05
                     74,                0.85963,                 1.4791,                0.92254,                 0.4778,                0.49954,                0.49484,                0.37904,                0.90505,                 1.4387,                0.98978,             4.1318e-05,             4.1318e-05,             4.1318e-05
                     75,                0.85816,                 1.4919,                0.92118,                0.45367,                0.52833,                0.49652,                0.38188,                 0.8915,                 1.4139,                0.98293,             3.9843e-05,             3.9843e-05,             3.9843e-05
                     76,                0.84766,                 1.4597,                0.91464,                0.47164,                0.47954,                0.47587,                0.36183,                0.92569,                 1.4845,                0.99665,             3.8368e-05,             3.8368e-05,             3.8368e-05
                     77,                0.86213,                 1.4684,                0.90617,                0.47092,                0.51075,                0.49486,                0.37803,                0.90915,                 1.4423,                0.99017,             3.6892e-05,             3.6892e-05,             3.6892e-05
                     78,                0.85501,                 1.4718,                 0.9103,                0.47264,                0.50282,                0.48351,                 0.3695,                0.91772,                 1.4648,                0.99731,             3.5417e-05,             3.5417e-05,             3.5417e-05
                     79,                0.85239,                 1.4717,                0.91564,                0.49682,                0.50974,                0.50141,                0.38442,                0.89529,                 1.4008,                0.98282,             3.3942e-05,             3.3942e-05,             3.3942e-05
                     80,                0.86057,                 1.4673,                0.90884,                0.48298,                0.50752,                 0.4926,                0.37544,                0.90958,                 1.4305,                0.98887,             3.2467e-05,             3.2467e-05,             3.2467e-05
                     81,                0.86372,                  1.459,                0.92155,                0.48976,                0.50636,                0.49718,                0.38039,                0.89904,                 1.4427,                0.98899,             3.0992e-05,             3.0992e-05,             3.0992e-05
                     82,                0.84835,                 1.4796,                0.91393,                0.46645,                0.50483,                0.48756,                0.37216,                 0.9175,                 1.4663,                0.99585,             2.9517e-05,             2.9517e-05,             2.9517e-05
                     83,                0.85038,                 1.4469,                0.91529,                0.49288,                0.49002,                0.48884,                0.37416,                0.91272,                 1.4429,                0.99268,             2.8042e-05,             2.8042e-05,             2.8042e-05
                     84,                0.84685,                  1.468,                0.90641,                0.46613,                0.50039,                 0.4779,                0.36292,                0.92381,                 1.4936,                0.99931,             2.6567e-05,             2.6567e-05,             2.6567e-05
                     85,                0.85296,                 1.4348,                0.90916,                0.47483,                0.51482,                 0.4965,                0.37812,                0.90533,                 1.4322,                0.99201,             2.5092e-05,             2.5092e-05,             2.5092e-05
                     86,                0.84236,                 1.4411,                0.91184,                0.47319,                0.49698,                0.48848,                0.37356,                 0.9118,                 1.4638,                 0.9963,             2.3617e-05,             2.3617e-05,             2.3617e-05
                     87,                0.83482,                 1.4337,                0.91269,                0.46551,                0.50223,                0.48851,                0.37449,                0.90956,                 1.4542,                0.99423,             2.2141e-05,             2.2141e-05,             2.2141e-05
                     88,                0.85823,                 1.4326,                0.91347,                0.49899,                0.50673,                0.50661,                0.38724,                0.90664,                 1.4093,                0.99147,             2.0666e-05,             2.0666e-05,             2.0666e-05
